id,text,author
id03307,"The connection of the two events had so much of the palpable, that the true wonder would have been a failure of the population to appreciate and take advantage of it.",EAP
id09691,"When I heard the fears that had driven the people out of Kilderry, I laughed as hard as my friend laughed, because these fears were the most vague, wild and absurd.",HPL
id23247,"Let me; I am inexorable. """,MWS
id02698,I listened to my father in silence and remained for a time unable to offer an answer.,MWS
id01371,"You hate me, but your abhorrence can not be the same as what I consider myself.",MWS
id11720,"I had been, though without a definite reason, instinctively on guard and that was advantageous to me in the new and real crisis, whatever it was.",HPL
id06141,"I assured my employer that, if this was all, I was perfectly resigned to the task of playing Thomas Hawk.",EAP
id03603,"A large bruise was discovered in the mouth of the stomach, apparently caused by the pressure of one knee.",EAP
id20705,Mem he will respond too.,EAP
id26332,"That a composition is defective, that an amendment be made in its mere provision of the form; allow this amendment to be sent to every artist in the world; for each one your need will be admitted.",EAP
id06098,"The executioner, however, adjusted the noose around my neck.",EAP
id19151,"Then, with a total and frightening abruptness, we heard a frightful sound from below.",HPL
id01329,"The boat, however, should not be stopped.",EAP
id13295,"We started at four o'clock, Legrand, Jupiter, the dog and me.",EAP
id09591,"What do the maps, records and guides about the North End really say? Bah I suppose I'll guarantee you to take thirty or forty alleys and networks of alleys north of Prince Street that are not suspect by ten living beings outside the foreigners who swarm them.",HPL
id16597,It would be useless to describe the interpretation of Erich Zann on that terrible night.,HPL
id27949,"In this particular case, it will be understood that it is more likely that it has followed a diversity route superior to the average of the usual ones.",EAP
id27876,"After having noticed these details, and some others, I returned my eyes to the glorious perspective below, and soon absorbed in contemplation.",EAP
id25218,Many of the ships fired signal pistols; and in total we were greeted with loud cheers that we listened with surprising clarity and waving caps and scarves.,EAP
id27692,The party spread and ran from room to room.,EAP
id12312,"He made a vow against love and its chain of struggles, disappointment and remorse, and sought in mere sensual pleasure, a remedy for the harmful incursions of passion.",MWS
id20113,"After that, Johansen just brooded over the idol in the cabin and busied himself with some food matters for himself and the laughing maniac beside him.",HPL
id27404,"The latter examined it carefully and deposited it in his pocket book; Then, when he opened a desk, he took a letter from there and gave it to the prefect.",EAP
id07585,"I retired early and filled with fear, and for a long time I could not sleep in the strange silence of the tower.",HPL
id16895,"I provided a sum of money, along with some jewelry that had belonged to my mother, and I left.",MWS
id11003,"I ran to the window, and taking a pistol from my chest, I fired; but he eluded me, jumped from his position, and running with the speed of lightning, he plunged into the lake.",MWS
id08978,"Xh, pxh, pxh, Jxhn, dxn't dx sx Yxu've gxt tx gx, yxu knxw, sx gx en xnce y dxn't gx slxw; fxr nxbxdy xwns yxu aquí, yxu knxw.",EAP
id27809,You would have sworn that the writer was born and raised in a coffin.,EAP
id14246,"""There is a prodigious amount of manor palaces.""",EAP
id04980,"She could have heard of my return from London, and my visit to Bolter's Lock, which, related to my continued absence, might tend to alarm her.",MWS
id04970,"This man, whose name was Beaufort, was of a proud and inflexible disposition and could not bear to live in poverty and oblivion in the same country where he had previously been distinguished by his rank and magnificence.",MWS
id01654,"We found, on each side of the wet road, ""dry land for the sole of the foot"".",MWS
id21585,"I do not dare to ask you to do what I think is right, because I can still be deceived by passion.",MWS
