id,text,author
id13295,"We started around four o'clock Legrand, Jupiter, the dog and me.",EAP
id09591,"What do maps and records and travel guides really tell from the north end? Bah For an estimate, I'll guarantee that I'll guide you in thirty or forty lanes and nets of lanes north of Prince Street, which are not suspected of ten living beings outside the aliens surrounding them.",HPL
id16597,It would be pointless to describe the game of Erich Zann on this terrible night.,HPL
id27949,"In this particular case, it is considered most likely that she went on a journey of more than average diversity from her usual ones.",EAP
id27876,"After noticing these details and a few others, I turned my eyes back to the glorious view below and was soon engrossed in contemplation.",EAP
id25218,"Many of the ships fired signal fire; and in all, we were greeted with loud cheers, which we heard with the surprising clarity and waviness of caps and handkerchiefs.",EAP
id27692,The party spread and hurried from room to room.,EAP
id12312,"He swore against love and his struggle, disappointment and remorse, and sought in mere sensual pleasure for a cure for the harmful invasion of passion.",MWS
id20113,"Thereafter, Johansen pondered only about the idol in the hut and took care of some things of food for himself and the laughing madman at his side.",HPL
id27404,"He examined it carefully and put it in his pocketbook; Then he took a secretary, took a letter and gave it to the prefect.",EAP
id07585,I retired early and was terrified and could not sleep in the eerie silence of the tower for a long time.,HPL
id16895,I put together a sum of money along with some jewels that belonged to my mother and left.,MWS
id11003,"I hurried to the window and drew a pistol from my breast, fired; but he escaped me, jumped from his station and ran with the speed of lightning into the lake.",MWS
id08978,"Xh, pxh, pxh, Jxhn, dx nicht dx sx Yxu hat gxt tx gx, yxu knxw, sx gx bei xnce und dxnot gx slxw; fxr nxbxdy xwns yxu hier, yxu knxw.",EAP
id27809,They swore that the writer was born and raised in a coffin.,EAP
id14246,"""There are a tremendous number of stately palaces.""",EAP
id04980,"She might have heard of my return from London and my visit to Bolter's Lock, which, in the context of my continued absence, might greatly alarm her.",MWS
id04970,"This man, whose name was Beaufort, was proud and indomitable, and could not bear to live in poverty and oblivion in the same land where he had once been honored for his rank and glory.",MWS
id01654,"We found ""dry land for the sole of the foot"" on each side of the damp road.",MWS
id21585,"I dare not ask you to do what I think is right, because I can still be led astray by passion.",MWS
id05899,"I refused to run and watched it fade. When I saw it, I felt that it was watching me eagerly again, with eyes that were more visible than visible.",HPL
id04561,"""Then get in touch as soon as possible, because it will soon be too dark to see what we are about.""",EAP
id20502,"Since then I must be indifferent or contemptuous of her, better, much better to avoid her, and expose myself before her and the mocking world of the possibility of playing the crazy game of a tender, foolish Icarus.",MWS
id18908,I showed her the dangers her children had in their absence; and she finally agreed not to go beyond incorporating the forest.,MWS
id05906,The whole surface of this metallic enclosure was grossly smeared in all the hideous and repulsive implements that the charnel superstition of the monks caused.,EAP
id17324,"This scene itself had to correspond to the sealed loft overhead, which had attacked his imagination so violently, but later the impressions were faint and blurry.",HPL
id26919,"""Thousand Thunders"" ejaculated the Frog Prince.",EAP
id08711,"The remains of the half-finished creature I had destroyed lay scattered on the ground, and I almost felt as if I had mangled the living flesh of a human.",MWS
id20240,"It was clear that the owner had come home; but he had not come from the country, nor from any balloon or airship that could be imagined.",HPL
id27940,Others still thought and believed he had found an old pirate cafe on Devil Reef.,HPL
id11694,"I saw it in the glass: a thin, dark man of medium stature, clad in the clerical clothes of the Anglican Church, apparently about thirty, and with rimless, bent steel lenses glittering beneath a pale olive brow of abnormal height.",HPL
id10469,"Then, however, the friendly influence ceased to act, and I found myself bound again and surrendered to all the misery of reflection.",MWS
