id,text,author
id26332,"That a composition is defective, that a correction is made in its simple arrangement of form; that this correction be submitted to all the artists of the world; to each his necessity will be admitted.",EAP
id06098,"The executioner, however, adjusted the noose around my neck.",EAP
id19151,"Then, with total and terrifying suddenness, we heard a scary noise from below.",HPL
id01329,"The boat, however, should not be detained.",EAP
id13295,"We started around four o'clock Legrand, Jupiter, the dog and myself.",EAP
id09591,"What maps and records and guides really say about North End? Bah As a guarantee, I guarantee to drive you to thirty or forty lanes and networks of lanes north of Prince Street that are not suspected by ten living beings outside the strangers who try them.",HPL
id16597,It would be useless to describe the game of Erich Zann in this terrible night.,HPL
id27949,"In this particular case, it will be understood as most likely, that it proceeded on a road of more than average diversity of its regulars.",EAP
id27876,"Having noticed these peculiarities, and some others, I turned my eyes again to the glorious prospect below, and soon absorbed in contemplation.",EAP
id25218,Many ships fired shots; and in all we were greeted with loud acclamations that we heard with the amazing distinction and ripple of caps and handkerchiefs.,EAP
id27692,The party spread and rushed from room to room.,EAP
id12312,"He made a vow against love and its procession of struggles, disappointments, and remorse, and sought in the sole sensual enjoyment a remedy for the insulting incursions of passion.",MWS
id20113,"After that, Johansen only covered the idol in the cabin and took care of some food matters for him and the laughing maniac at his side.",HPL
id27404,"He examined it carefully and put it in his pocket book; then, unlocking a writing-case, took a letter and gave it to the prefect.",EAP
id07585,"I retired early and full of fear, and for a long time I could not sleep in the strange silence of the tower.",HPL
id16895,"I provided myself with a sum of money, with some jewels that had belonged to my mother, and left.",MWS
id11003,"I rushed to the window and, pulling a pistol from my chest, I fired; but he escaped me, jumped from his station, and running with the rapidity of lightning, plunged into the lake.",MWS
id08978,"Xh, pxh, pxh, Jxhn, dxn't dx sx Yxu've gxt tx gx, yxu knxw, sx gx to xnce, and dxn't gx slxw; fxr nxbxdy xwns yxu here, yxu knxw.",EAP
id27809,You would have sworn that the writer was born and raised in a coffin.,EAP
id14246,"""There is a prodigious number of majestic palaces.""",EAP
id04980,"She might have heard of my return from London and my visit to Bolter Lock, which, because of my continued absence, might frighten her.",MWS
id04970,"This man, named Beaufort, was of a proud and inflexible disposition, and could not bear to live in poverty and oblivion in the same country where he had formerly been distinguished for his rank and magnificence.",MWS
id01654,"We found, on each side of the wet track, ""dry ground for the sole of the foot"".",MWS
id21585,"I dare not ask you to do what I think right, because I could still be misled by passion.",MWS
id05899,"Refusing to flee, I watched him fade and as I looked at him, I felt that it was my turn to look at me greedily with more imaginable than visible eyes.",HPL
id04561,"""So go up with you as soon as possible, because it will soon be too dark to see what we are talking about.",EAP
id20502,"Since then I must be an object of indifference or contempt for her, better avoid it, or expose myself to it and the contemptuous world to the chance to play crazy game Icarus fond and fond.",MWS
id18908,I showed him the dangers his children incurred during his absence; and she finally agreed not to go beyond the enclave of the forest.,MWS
id05906,The whole surface of this metal enclosure was roughly smeared in all the ugly and repulsive devices to which the monks' superstition had given birth.,EAP
id17324,"This scene itself must correspond to the sudden overload of the attic, which had begun to attack his imagination so violently, but subsequent impressions were faint and foggy.",HPL
id26919,"""Mille tonnerres"" ejaculated the Prince de Grenouille.",EAP
id08711,"The remains of the half-finished creature I had destroyed were scattered on the ground, and I almost felt like mutilating the living flesh of a human being.",MWS
id20240,"It was clear that the owner had gone home; but he had not come from the earth, nor from any balloon or airship that could be imagined.",HPL
id27940,Others thought and still thought he had found an old pirate cache on Devil Reef.,HPL
id11694,"Here is what I saw in the glass: a lean, dark, medium-sized man dressed in the clerical attire of the Anglican Church, apparently in his thirties, with shiny rimless steel glasses. an olive face of abnormal height.",HPL
